dat_ref,log_ret,media_ret,desvio_ret,z_retorno,media_vol,score_retorno_mercado
2017-07-07,-0.0023719480317491693,-0.0006443257909892668,0.008501843044207666,-0.20320561456811853,2991906.6666666665,39.08674282237127
2017-07-10,0.01121697960025422,0.0002036801001559172,0.008763136500611462,1.2567759841844106,2937726.6666666665,61.20153703141475
2017-07-11,0.01272315893199621,0.0012248951915317379,0.008919119730490348,1.2891702418969913,2968406.6666666665,70.67833206284477
2017-07-12,0.015606372643949198,0.002360813035170793,0.009167907189616641,1.4447746181135013,3031106.6666666665,100.0
2017-07-13,0.005260984029739801,0.0025118799342190756,0.009189309222923384,0.2991633025758769,2983993.3333333335,56.82730189507501
2017-07-14,0.003950577052255921,0.0026276613338902057,0.009191493185668443,0.14392827059138028,2962040.0,45.79139658960595
2017-07-17,-0.003429064654516943,0.002693316269794538,0.009140508710807996,-0.669807460176938,2941400.0,21.071822827411623
2017-07-18,0.0019302955055293506,0.002486363360793911,0.009104457565470826,-0.06107643989395692,2934460.0,33.44777341040327
2017-07-19,-0.0024211231735216674,0.0033391548276253376,0.0075698721992543015,-0.7609478534808609,2922106.6666666665,22.40111211018033
2017-07-20,-0.0037197048683511587,0.0031651607125172043,0.0076930395109675006,-0.8949473834175721,2900793.3333333335,16.50117472663647
2017-07-21,-0.003919092825366986,0.0025805193861145217,0.007744986754365757,-0.8392024954487822,2881563.3333333335,16.81065999305888
2017-07-24,0.006410673498826117,0.0030297843634432414,0.007676973497281114,0.4403934879520237,2841863.3333333335,40.76163167593842
2017-07-25,0.00868719521774821,0.0025928423497513036,0.007023858752710745,0.8676644964770809,2832223.3333333335,67.7201284937139
2017-07-26,-0.010055258085315235,0.002508467806263621,0.007170161405403702,-1.7522235806449713,2847996.6666666665,0.0
2017-07-27,0.004083267370538076,0.002438813725104914,0.0071462429962846855,0.23011443163745054,2786510.0,46.71626128432188
2017-07-28,0.003364586348071954,0.0024296441505975994,0.007144859684586175,0.1308552216205637,2708933.3333333335,50.60779828739498
2017-07-31,0.006437545535649621,0.002233129614039104,0.006964406802482729,0.603700507573982,2702936.6666666665,59.731206774308475
2017-08-01,0.009000634624451734,0.0023749141317271115,0.007074856457845907,0.9365165967963632,2663150.0,74.66080385088561
2017-08-02,0.00927789254816406,0.00285285288802044,0.007190638902354337,0.8935283425287778,2677783.3333333335,98.1659703686331
2017-08-03,-0.005361702897249309,0.0026563105635745285,0.007362297680693282,-1.0890640135144345,2666300.0,16.20493195853267
2017-08-04,0.0018103614445064671,0.003261077610267166,0.0066843395446103205,-0.21703208762493706,2650773.3333333335,35.79741284492714
2017-08-07,0.0154558914113488,0.004110022345652783,0.007054982488545756,1.6082065524778844,2664026.6666666665,100.0
2017-08-08,-0.00060365581673945,0.0035471349448435606,0.006930049754250838,-0.5989554056285019,2659313.3333333335,34.70515296668821
2017-08-09,-0.003363579183589158,0.0027810997964823527,0.0067518417437797676,-0.910074497189213,2651610.0,19.54306703032659
2017-08-10,-0.01008451845532175,0.0015577240298504029,0.006638351581741119,-1.7537851591341302,2648453.3333333335,0.0
2017-08-11,0.005463314941385943,0.0015673588351668862,0.006644139488220582,0.5863748214687862,2655180.0,67.78296882558384
2017-08-14,0.013653598912214458,0.0020294074951649117,0.007137247342848928,1.6286659069895137,2679880.0,94.6381909660157
2017-08-15,0.00102459025356772,0.0022414863003118006,0.0070323403157441025,-0.1730428267272101,2739963.3333333335,41.441039779439734
2017-08-16,0.0034903539658726885,0.0023157747984233878,0.0070371270510917235,0.16691174664340888,2759413.3333333335,68.90601840402007
2017-08-17,-0.009035654682297976,0.002000797107529278,0.007398501407928264,-1.4917144947760024,2746850.0,4.572635417507065
2017-08-18,0.010798103339284782,0.002692121307892894,0.007514613774477655,1.0786957619728554,2765870.0,95.09411925361776
2017-08-21,-0.0011649073031921944,0.002823272999425027,0.007416858178812217,-0.5377182907461113,2779846.6666666665,29.61165035913839
2017-08-22,0.019849763857233405,0.0034632296831587075,0.008272324999001305,1.9808861687679098,2824540.0,100.0
2017-08-23,0.006648231819942391,0.0033661361880250973,0.00821974351912526,0.39929416584358,2798943.3333333335,68.30217132959876
2017-08-24,0.009250759772150997,0.004285470371713966,0.007707236725062867,0.6442373028832237,2798653.3333333335,71.05291228643438
